peak_hz,fwhm_hz,fractional_bandwidth,left_hz,right_hz,peak_power_fraction,background_psd,peak_to_background,frequency_bin_hz,prominent_peak_count,flags,event,channel,utc,file,record,pc1,dust,saturated
468.75,,,,,,3.356554581850931e-07,2293.821284176325,468.75,0,band_edge_censored,23,V1V2,2025-03-22T01:12:35.403365000,psp_fld_l2_tds_wf_20250322_v00.cdf,23,-0.11133534003786273,False,False
937.5,753.8114687545851,0.8040655666715575,479.24488170955624,1233.0563504641414,0.40139822732489133,6.872787064043488e-07,411.5084853043785,468.75,1,resolution_limited,23,V3V4,2025-03-22T01:12:35.403365000,psp_fld_l2_tds_wf_20250322_v00.cdf,23,-0.11133534003786273,False,False
150000.0,625.2960033187992,0.004168640022125328,149687.60513964779,150312.90114296658,0.6104519534316545,3.026751420403741e-09,21280.668458370885,468.75,1,resolution_limited; near_known_line_grid,23,SCM5,2025-03-22T01:12:35.403365000,psp_fld_l2_tds_wf_20250322_v00.cdf,23,-0.11133534003786273,False,False
468.75,,,,,,6.284652233749764e-06,228.81817696176796,468.75,0,band_edge_censored,24,V2,2025-03-22T01:12:35.421767000,psp_fld_l2_tds_wf_20250322_v00.cdf,24,-0.0846297368952915,False,False
937.5,,,,,,9.284772861762142e-06,119.56789094468854,468.75,0,band_edge_censored,24,V4,2025-03-22T01:12:35.421767000,psp_fld_l2_tds_wf_20250322_v00.cdf,24,-0.0846297368952915,False,False
468.75,,,,,,3.173183805054591e-07,2375.9792321038094,468.75,0,band_edge_censored,24,V1V2,2025-03-22T01:12:35.421767000,psp_fld_l2_tds_wf_20250322_v00.cdf,24,-0.0846297368952915,False,False
937.5,737.9835345847321,0.7871824368903809,489.7683723404695,1227.7519069252016,0.36540679693760675,7.813523822451472e-07,372.0057689727513,468.75,1,resolution_limited,24,V3V4,2025-03-22T01:12:35.421767000,psp_fld_l2_tds_wf_20250322_v00.cdf,24,-0.0846297368952915,False,False
150000.0,624.7504260491696,0.004165002840327797,149688.10446636047,150312.85489240964,0.6166752774609413,2.8145773967996473e-09,22010.91530770659,468.75,1,resolution_limited; near_known_line_grid,24,SCM5,2025-03-22T01:12:35.421767000,psp_fld_l2_tds_wf_20250322_v00.cdf,24,-0.0846297368952915,False,False
468.75,,,,,,9.741380582279737e-07,1417.011300315674,468.75,0,band_edge_censored,25,V2,2025-03-22T01:12:35.728728000,psp_fld_l2_tds_wf_20250322_v00.cdf,25,0.1323632477362305,False,False
937.5,,,,,,1.4381841397365832e-06,819.9212965044538,468.75,0,band_edge_censored,25,V4,2025-03-22T01:12:35.728728000,psp_fld_l2_tds_wf_20250322_v00.cdf,25,0.1323632477362305,False,False
468.75,,,,,,3.9230246488569897e-07,1855.5966434920638,468.75,0,band_edge_censored,25,V1V2,2025-03-22T01:12:35.728728000,psp_fld_l2_tds_wf_20250322_v00.cdf,25,0.1323632477362305,False,False
937.5,721.3226358839242,0.7694108116095192,527.2170167160789,1248.5396526000031,0.20472503374926396,4.852611679707077e-07,615.8102911076451,468.75,1,resolution_limited,25,V3V4,2025-03-22T01:12:35.728728000,psp_fld_l2_tds_wf_20250322_v00.cdf,25,0.1323632477362305,False,False
150000.0,625.4746344369487,0.004169830896246325,149687.58299958924,150313.0576340262,0.6082543395805945,2.8658935714206772e-09,14394.593546355827,468.75,1,resolution_limited; near_known_line_grid,25,SCM5,2025-03-22T01:12:35.728728000,psp_fld_l2_tds_wf_20250322_v00.cdf,25,0.1323632477362305,False,False
468.75,,,,,,7.003052558118468e-07,2135.2582371353615,468.75,0,band_edge_censored,26,V2,2025-03-22T01:12:35.748992000,psp_fld_l2_tds_wf_20250322_v00.cdf,26,0.3568549511189318,False,False
937.5,,,,,,1.3542256890458213e-06,856.0360192642689,468.75,0,band_edge_censored,26,V4,2025-03-22T01:12:35.748992000,psp_fld_l2_tds_wf_20250322_v00.cdf,26,0.3568549511189318,False,False
468.75,,,,,,2.9190803093210896e-07,2538.9783938589862,468.75,0,band_edge_censored,26,V1V2,2025-03-22T01:12:35.748992000,psp_fld_l2_tds_wf_20250322_v00.cdf,26,0.3568549511189318,False,False
937.5,730.0374586608216,0.778706622571543,518.3993996596416,1248.4368583204632,0.23802842557336829,4.413683732071628e-07,663.1936576754764,468.75,1,resolution_limited,26,V3V4,2025-03-22T01:12:35.748992000,psp_fld_l2_tds_wf_20250322_v00.cdf,26,0.3568549511189318,False,False
150000.0,624.6665769199899,0.004164443846133266,149687.92539324245,150312.59197016244,0.6082876677921147,2.7876047771525788e-09,14863.662420089297,468.75,1,resolution_limited; near_known_line_grid,26,SCM5,2025-03-22T01:12:35.748992000,psp_fld_l2_tds_wf_20250322_v00.cdf,26,0.3568549511189318,False,False
468.75,,,,,,5.940362185466005e-07,2431.2561426359516,468.75,0,band_edge_censored,27,V2,2025-03-22T01:12:51.063234000,psp_fld_l2_tds_wf_20250322_v00.cdf,27,-0.1450301400247975,False,False
937.5,,,,,,7.18247958483787e-07,1695.6844194528073,468.75,1,band_edge_censored,27,V4,2025-03-22T01:12:51.063234000,psp_fld_l2_tds_wf_20250322_v00.cdf,27,-0.1450301400247975,False,False
468.75,,,,,,2.3231299719873676e-07,3571.2646166737877,468.75,0,band_edge_censored,27,V1V2,2025-03-22T01:12:51.063234000,psp_fld_l2_tds_wf_20250322_v00.cdf,27,-0.1450301400247975,False,False
937.5,724.8876156295743,0.7732134566715458,523.0935676769401,1247.9811833065144,0.18862535169245803,3.983354647545394e-07,830.7045722440255,468.75,1,resolution_limited,27,V3V4,2025-03-22T01:12:51.063234000,psp_fld_l2_tds_wf_20250322_v00.cdf,27,-0.1450301400247975,False,False
150000.0,624.3786852455523,0.004162524568303682,149688.568796269,150312.94748151457,0.6462340774357301,2.839744953930756e-09,34002.06878141865,468.75,1,resolution_limited; near_known_line_grid,27,SCM5,2025-03-22T01:12:51.063234000,psp_fld_l2_tds_wf_20250322_v00.cdf,27,-0.1450301400247975,False,False
468.75,,,,,,4.1818118247715484e-07,3608.6194858877407,468.75,0,band_edge_censored,28,V2,2025-03-22T01:13:04.610555000,psp_fld_l2_tds_wf_20250322_v00.cdf,28,0.7183692707018433,False,False
937.5,,,,,,1.4715003802056765e-06,667.8775428448761,468.75,0,band_edge_censored,28,V4,2025-03-22T01:13:04.610555000,psp_fld_l2_tds_wf_20250322_v00.cdf,28,0.7183692707018433,False,False
468.75,,,,,,2.0631602285203196e-07,4187.81712669742,468.75,0,band_edge_censored,28,V1V2,2025-03-22T01:13:04.610555000,psp_fld_l2_tds_wf_20250322_v00.cdf,28,0.7183692707018433,False,False
937.5,,,,,,5.02996278390498e-07,609.7979630686351,468.75,1,band_edge_censored,28,V3V4,2025-03-22T01:13:04.610555000,psp_fld_l2_tds_wf_20250322_v00.cdf,28,0.7183692707018433,False,False
150000.0,624.6687806582195,0.004164458537721463,149687.71566146414,150312.38444212236,0.621984803196017,2.8606040607842153e-09,15396.270690984617,468.75,1,resolution_limited; near_known_line_grid,28,SCM5,2025-03-22T01:13:04.610555000,psp_fld_l2_tds_wf_20250322_v00.cdf,28,0.7183692707018433,False,False
468.75,,,,,,5.084958027418881e-06,326.9334860416478,468.75,0,band_edge_censored,29,V2,2025-03-22T01:14:08.053347000,psp_fld_l2_tds_wf_20250322_v00.cdf,29,0.38378354549204824,False,False
937.5,,,,,,9.732230196109042e-06,119.65392290794696,468.75,0,band_edge_censored,29,V4,2025-03-22T01:14:08.053347000,psp_fld_l2_tds_wf_20250322_v00.cdf,29,0.38378354549204824,False,False
468.75,,,,,,2.7633905371821883e-07,3304.7623693704395,468.75,0,band_edge_censored,29,V1V2,2025-03-22T01:14:08.053347000,psp_fld_l2_tds_wf_20250322_v00.cdf,29,0.38378354549204824,False,False
863906.25,,,,,,5.179613949940111e-08,8761.260041785228,468.75,0,band_edge_censored,29,V3V4,2025-03-22T01:14:08.053347000,psp_fld_l2_tds_wf_20250322_v00.cdf,29,0.38378354549204824,False,False
150000.0,624.8320256785082,0.0041655468378567215,149687.03846279762,150311.87048847612,0.5942850480903744,2.862568256451989e-09,8671.990149420586,468.75,1,resolution_limited; near_known_line_grid,29,SCM5,2025-03-22T01:14:08.053347000,psp_fld_l2_tds_wf_20250322_v00.cdf,29,0.38378354549204824,False,False
468.75,,,,,,1.9788593546133776e-06,880.4261729948134,468.75,0,band_edge_censored,30,V2,2025-03-22T01:14:08.540560000,psp_fld_l2_tds_wf_20250322_v00.cdf,30,1.4434513600788117,False,False
937.5,,,,,,3.885762203035062e-06,266.7148660751138,468.75,0,band_edge_censored,30,V4,2025-03-22T01:14:08.540560000,psp_fld_l2_tds_wf_20250322_v00.cdf,30,1.4434513600788117,False,False
468.75,,,,,,2.819080087840562e-07,3220.395815691056,468.75,0,band_edge_censored,30,V1V2,2025-03-22T01:14:08.540560000,psp_fld_l2_tds_wf_20250322_v00.cdf,30,1.4434513600788117,False,False
937.5,,,,,,6.064833145028433e-07,521.34581195372,468.75,1,band_edge_censored,30,V3V4,2025-03-22T01:14:08.540560000,psp_fld_l2_tds_wf_20250322_v00.cdf,30,1.4434513600788117,False,False
150000.0,625.3522406744014,0.004169014937829342,149688.13473055445,150313.48697122885,0.5944663840280833,2.6513106277161826e-09,11046.859303655374,468.75,1,resolution_limited; near_known_line_grid,30,SCM5,2025-03-22T01:14:08.540560000,psp_fld_l2_tds_wf_20250322_v00.cdf,30,1.4434513600788117,False,False
468.75,,,,,,1.2707777430514228e-06,1150.8751377263088,468.75,0,band_edge_censored,31,V2,2025-03-22T01:16:00.188150000,psp_fld_l2_tds_wf_20250322_v00.cdf,31,-0.34714343227294564,False,False
937.5,,,,,,1.4976661978748725e-06,737.4743436296606,468.75,1,band_edge_censored,31,V4,2025-03-22T01:16:00.188150000,psp_fld_l2_tds_wf_20250322_v00.cdf,31,-0.34714343227294564,False,False
468.75,,,,,,3.756444990239098e-07,1921.618721381969,468.75,0,band_edge_censored,31,V1V2,2025-03-22T01:16:00.188150000,psp_fld_l2_tds_wf_20250322_v00.cdf,31,-0.34714343227294564,False,False
937.5,,,,,,4.5709839475314817e-07,893.8756168712212,468.75,1,band_edge_censored,31,V3V4,2025-03-22T01:16:00.188150000,psp_fld_l2_tds_wf_20250322_v00.cdf,31,-0.34714343227294564,False,False
150000.0,625.9807289624587,0.004173204859749724,149686.93108553076,150312.9118144932,0.6169663676289726,2.8294976390613655e-09,17232.187625318307,468.75,1,resolution_limited; near_known_line_grid,31,SCM5,2025-03-22T01:16:00.188150000,psp_fld_l2_tds_wf_20250322_v00.cdf,31,-0.34714343227294564,False,False
468.75,,,,,,4.689211198887211e-07,3909.4217560982697,468.75,0,band_edge_censored,32,V2,2025-03-22T01:20:33.957462000,psp_fld_l2_tds_wf_20250322_v00.cdf,32,0.2401621276658198,False,False
937.5,,,,,,7.669836961508755e-07,1585.291299458811,468.75,1,band_edge_censored,32,V4,2025-03-22T01:20:33.957462000,psp_fld_l2_tds_wf_20250322_v00.cdf,32,0.2401621276658198,False,False
468.75,,,,,,2.3015713383391272e-07,5062.551498860616,468.75,0,band_edge_censored,32,V1V2,2025-03-22T01:20:33.957462000,psp_fld_l2_tds_wf_20250322_v00.cdf,32,0.2401621276658198,False,False
468.75,,,,,,3.5824138607481557e-07,1017.1026049187547,468.75,0,band_edge_censored,32,V3V4,2025-03-22T01:20:33.957462000,psp_fld_l2_tds_wf_20250322_v00.cdf,32,0.2401621276658198,False,False
150000.0,624.9016898488917,0.004166011265659278,149688.14077913662,150313.0424689855,0.6348315478199017,2.9002048269384496e-09,49902.663768568156,468.75,1,resolution_limited; near_known_line_grid,32,SCM5,2025-03-22T01:20:33.957462000,psp_fld_l2_tds_wf_20250322_v00.cdf,32,0.2401621276658198,False,False
468.75,,,,,,7.721509609111393e-07,2442.7985331506393,468.75,0,band_edge_censored,33,V2,2025-03-22T01:20:34.007190000,psp_fld_l2_tds_wf_20250322_v00.cdf,33,0.5988924211492979,False,False
937.5,,,,,,8.959464861384792e-07,1347.8157285425532,468.75,1,band_edge_censored,33,V4,2025-03-22T01:20:34.007190000,psp_fld_l2_tds_wf_20250322_v00.cdf,33,0.5988924211492979,False,False
468.75,,,,,,3.2518460740367006e-07,3458.790656851472,468.75,0,band_edge_censored,33,V1V2,2025-03-22T01:20:34.007190000,psp_fld_l2_tds_wf_20250322_v00.cdf,33,0.5988924211492979,False,False
937.5,,,,,,4.605084162373072e-07,792.9343066881104,468.75,0,band_edge_censored,33,V3V4,2025-03-22T01:20:34.007190000,psp_fld_l2_tds_wf_20250322_v00.cdf,33,0.5988924211492979,False,False
150000.0,624.68783946638,0.004164585596442533,149688.2733215807,150312.96116104707,0.6447617946368596,2.9834618921436835e-09,45032.42467804916,468.75,1,resolution_limited; near_known_line_grid,33,SCM5,2025-03-22T01:20:34.007190000,psp_fld_l2_tds_wf_20250322_v00.cdf,33,0.5988924211492979,False,False
468.75,,,,,,1.03731339488762e-05,162.94015343458912,468.75,0,band_edge_censored,34,V2,2025-03-22T01:20:34.044941000,psp_fld_l2_tds_wf_20250322_v00.cdf,34,0.4254064868678742,False,False
937.5,,,,,,1.3672930037503335e-05,91.61207805951882,468.75,1,band_edge_censored,34,V4,2025-03-22T01:20:34.044941000,psp_fld_l2_tds_wf_20250322_v00.cdf,34,0.4254064868678742,False,False
468.75,,,,,,4.3791607926324456e-07,2601.2704745306787,468.75,0,band_edge_censored,34,V1V2,2025-03-22T01:20:34.044941000,psp_fld_l2_tds_wf_20250322_v00.cdf,34,0.4254064868678742,False,False
937.5,,,,,,8.099912452699067e-07,410.7588911752721,468.75,0,band_edge_censored,34,V3V4,2025-03-22T01:20:34.044941000,psp_fld_l2_tds_wf_20250322_v00.cdf,34,0.4254064868678742,False,False
150000.0,624.6419141021324,0.00416427942734755,149688.04441682991,150312.68633093205,0.6473186432024343,2.8385543783808324e-09,42051.14608852891,468.75,1,resolution_limited; near_known_line_grid,34,SCM5,2025-03-22T01:20:34.044941000,psp_fld_l2_tds_wf_20250322_v00.cdf,34,0.4254064868678742,False,False
468.75,,,,,,2.102649541916271e-06,812.9078835370864,468.75,0,band_edge_censored,35,V2,2025-03-22T01:20:34.090824000,psp_fld_l2_tds_wf_20250322_v00.cdf,35,-0.059313832527271314,False,False
937.5,,,,,,3.109916162260388e-06,366.63703503105256,468.75,1,band_edge_censored,35,V4,2025-03-22T01:20:34.090824000,psp_fld_l2_tds_wf_20250322_v00.cdf,35,-0.059313832527271314,False,False
468.75,,,,,,3.159699058264497e-07,3535.4486502189025,468.75,0,band_edge_censored,35,V1V2,2025-03-22T01:20:34.090824000,psp_fld_l2_tds_wf_20250322_v00.cdf,35,-0.059313832527271314,False,False
937.5,,,,,,4.3200098879817454e-07,730.2851086154315,468.75,0,band_edge_censored,35,V3V4,2025-03-22T01:20:34.090824000,psp_fld_l2_tds_wf_20250322_v00.cdf,35,-0.059313832527271314,False,False
150000.0,625.7037306666316,0.004171358204444211,149687.5848271817,150313.28855784834,0.6443750967432964,3.076591862316349e-09,29845.10496853222,468.75,1,resolution_limited; near_known_line_grid,35,SCM5,2025-03-22T01:20:34.090824000,psp_fld_l2_tds_wf_20250322_v00.cdf,35,-0.059313832527271314,False,False
468.75,,,,,,6.699068461076023e-07,2613.7331208220808,468.75,0,band_edge_censored,36,V2,2025-03-22T01:20:34.157398000,psp_fld_l2_tds_wf_20250322_v00.cdf,36,1.0791477869363828,False,False
937.5,,,,,,1.0013477969859893e-06,1041.3078599646176,468.75,0,band_edge_censored,36,V4,2025-03-22T01:20:34.157398000,psp_fld_l2_tds_wf_20250322_v00.cdf,36,1.0791477869363828,False,False
468.75,,,,,,2.5580483284471314e-07,4374.018208126199,468.75,0,band_edge_censored,36,V1V2,2025-03-22T01:20:34.157398000,psp_fld_l2_tds_wf_20250322_v00.cdf,36,1.0791477869363828,False,False
468.75,,,,,,4.0163744303062334e-07,829.6945941619331,468.75,0,band_edge_censored,36,V3V4,2025-03-22T01:20:34.157398000,psp_fld_l2_tds_wf_20250322_v00.cdf,36,1.0791477869363828,False,False
150000.0,625.4449175800255,0.004169632783866836,149687.33877160653,150312.78368918656,0.6359625073313719,2.8914945611921273e-09,19669.339830647692,468.75,1,resolution_limited; near_known_line_grid,36,SCM5,2025-03-22T01:20:34.157398000,psp_fld_l2_tds_wf_20250322_v00.cdf,36,1.0791477869363828,False,False
468.75,,,,,,4.657506264436861e-06,381.32160708828616,468.75,0,band_edge_censored,37,V2,2025-03-22T01:20:34.279102000,psp_fld_l2_tds_wf_20250322_v00.cdf,37,0.7263822575322796,False,False
937.5,,,,,,8.595247124033866e-06,112.83011580786184,468.75,0,band_edge_censored,37,V4,2025-03-22T01:20:34.279102000,psp_fld_l2_tds_wf_20250322_v00.cdf,37,0.7263822575322796,False,False
468.75,,,,,,3.754716880596446e-07,3049.199289751971,468.75,0,band_edge_censored,37,V1V2,2025-03-22T01:20:34.279102000,psp_fld_l2_tds_wf_20250322_v00.cdf,37,0.7263822575322796,False,False
468.75,,,,,,7.454475868671235e-07,441.7866063286472,468.75,1,band_edge_censored,37,V3V4,2025-03-22T01:20:34.279102000,psp_fld_l2_tds_wf_20250322_v00.cdf,37,0.7263822575322796,False,False
150000.0,624.0874667536409,0.004160583111690939,149688.33282501603,150312.42029176967,0.5941228502021796,3.082933368761715e-09,11151.933782535027,468.75,1,resolution_limited; near_known_line_grid,37,SCM5,2025-03-22T01:20:34.279102000,psp_fld_l2_tds_wf_20250322_v00.cdf,37,0.7263822575322796,False,False
468.75,,,,,,4.630571219254637e-06,420.5393549910613,468.75,0,band_edge_censored,38,V2,2025-03-22T01:20:34.299412000,psp_fld_l2_tds_wf_20250322_v00.cdf,38,0.4846462285912646,False,False
937.5,,,,,,6.926418938786057e-06,199.27624688813054,468.75,1,band_edge_censored,38,V4,2025-03-22T01:20:34.299412000,psp_fld_l2_tds_wf_20250322_v00.cdf,38,0.4846462285912646,False,False
468.75,,,,,,5.223694568218146e-07,2168.567371774519,468.75,0,band_edge_censored,38,V1V2,2025-03-22T01:20:34.299412000,psp_fld_l2_tds_wf_20250322_v00.cdf,38,0.4846462285912646,False,False
468.75,,,,,,7.722209122160074e-07,430.1545215058482,468.75,1,band_edge_censored,38,V3V4,2025-03-22T01:20:34.299412000,psp_fld_l2_tds_wf_20250322_v00.cdf,38,0.4846462285912646,False,False
150000.0,624.9283600035706,0.004166189066690471,149688.31483211668,150313.24319212025,0.5893839528642602,2.9023689864005538e-09,11006.897811161738,468.75,1,resolution_limited; near_known_line_grid,38,SCM5,2025-03-22T01:20:34.299412000,psp_fld_l2_tds_wf_20250322_v00.cdf,38,0.4846462285912646,False,False
468.75,,,,,,1.837902193776837e-06,959.3636326973053,468.75,0,band_edge_censored,39,V2,2025-03-22T01:20:34.345554000,psp_fld_l2_tds_wf_20250322_v00.cdf,39,1.0481853646592842,False,False
937.5,,,,,,3.2905767682863406e-06,295.0511875743531,468.75,0,band_edge_censored,39,V4,2025-03-22T01:20:34.345554000,psp_fld_l2_tds_wf_20250322_v00.cdf,39,1.0481853646592842,False,False
468.75,,,,,,3.273758878341274e-07,3380.1742681688106,468.75,0,band_edge_censored,39,V1V2,2025-03-22T01:20:34.345554000,psp_fld_l2_tds_wf_20250322_v00.cdf,39,1.0481853646592842,False,False
468.75,,,,,,5.581567610279817e-07,598.7710943785333,468.75,1,band_edge_censored,39,V3V4,2025-03-22T01:20:34.345554000,psp_fld_l2_tds_wf_20250322_v00.cdf,39,1.0481853646592842,False,False
150000.0,624.5009752059414,0.004163339834706276,149687.9122759743,150312.41325118023,0.563388448628012,3.000171247381525e-09,9439.503523812884,468.75,1,resolution_limited; near_known_line_grid,39,SCM5,2025-03-22T01:20:34.345554000,psp_fld_l2_tds_wf_20250322_v00.cdf,39,1.0481853646592842,False,False
468.75,,,,,,5.64021487671096e-07,3404.100692749385,468.75,0,band_edge_censored,40,V2,2025-03-22T01:20:34.428089000,psp_fld_l2_tds_wf_20250322_v00.cdf,40,0.937500802868097,False,False
937.5,,,,,,7.221371287703678e-07,1346.1739591143025,468.75,0,band_edge_censored,40,V4,2025-03-22T01:20:34.428089000,psp_fld_l2_tds_wf_20250322_v00.cdf,40,0.937500802868097,False,False
468.75,,,,,,3.08573949809602e-07,3691.2217872470087,468.75,0,band_edge_censored,40,V1V2,2025-03-22T01:20:34.428089000,psp_fld_l2_tds_wf_20250322_v00.cdf,40,0.937500802868097,False,False
468.75,,,,,,3.7656236924944193e-07,909.770021511794,468.75,0,band_edge_censored,40,V3V4,2025-03-22T01:20:34.428089000,psp_fld_l2_tds_wf_20250322_v00.cdf,40,0.937500802868097,False,False
150000.0,623.919906179508,0.004159466041196719,149688.7649045781,150312.6848107576,0.5398423937656958,2.8949474302515536e-09,5841.024690784003,468.75,1,resolution_limited; near_known_line_grid,40,SCM5,2025-03-22T01:20:34.428089000,psp_fld_l2_tds_wf_20250322_v00.cdf,40,0.937500802868097,False,False
468.75,,,,,,1.1002687874508793e-06,1885.5698693124677,468.75,0,band_edge_censored,41,V2,2025-03-22T01:22:03.042197000,psp_fld_l2_tds_wf_20250322_v00.cdf,41,0.0034370382139460756,False,False
937.5,,,,,,1.5395682144725105e-06,1010.286023535634,468.75,1,band_edge_censored,41,V4,2025-03-22T01:22:03.042197000,psp_fld_l2_tds_wf_20250322_v00.cdf,41,0.0034370382139460756,False,False
468.75,,,,,,2.3050620507455435e-07,5362.061922459207,468.75,0,band_edge_censored,41,V1V2,2025-03-22T01:22:03.042197000,psp_fld_l2_tds_wf_20250322_v00.cdf,41,0.0034370382139460756,False,False
